,level_0,index,date,open,high,low,close,volume,ema10,ema20,ema50,ema100,ema200,vc,vwap21,vwap50,vwap100,vwap200,upper,lower,signal
901,901,901,2023-06-07 13:00:00,26802.35000000,26864.26000000,26670.94000000,26818.62,2295.14329,26793.286545918174,26731.54083612252,26592.582463954725,26661.640996627437,26814.30446953679,61552575.7400598,26880.0161359589,26296.9668518464,26477.0147044401,26783.3798272129,26939.675008397022,26293.8331354991,
902,902,902,2023-06-07 14:00:00,26818.63000000,26818.63000000,26340.55000000,26443.57,5906.95885,26729.701719387594,26704.11504220609,26586.738837917284,26657.32275907046,26810.615569342397,156201079.8370945,26868.2128433011,26298.6724593117,26473.6449589136,26775.4071154216,26915.316479119607,26269.474606221684,
903,903,903,2023-06-07 15:00:00,26443.56000000,26679.03000000,26236.00000000,26349.52,5675.3498,26660.577770408032,26670.34408580551,26577.436138391116,26651.227654930448,26806.02755372705,149542743.062096,26830.2257355772,26296.3945792112,26468.6637529365,26766.0626554465,26891.66172518563,26245.819852287706,
904,904,904,2023-06-07 16:00:00,26349.52000000,26439.34000000,26240.47000000,26329.16,3138.06466,26600.319993970206,26637.850363347843,26567.699819238525,26644.850077605093,26801.2826029437,82622606.5234856,26778.6498533805,26291.9137399898,26465.0098333922,26759.3689218915,26869.115871750957,26223.273998853034,
905,905,905,2023-06-07 17:00:00,26329.15000000,26553.78000000,26272.63000000,26507.04,2310.94402,26583.35999506653,26625.39223350519,26565.3210027978,26642.12116517727,26798.354815849732,61256285.5759008,26752.908577398,26313.758569963,26463.7500490307,26754.7294818313,26848.02515919741,26202.183286299485,
906,906,906,2023-06-07 18:00:00,26507.05000000,26530.08000000,26441.56000000,26472.94,1192.52054,26563.28363232716,26610.87297317136,26561.698218374357,26638.77104309455,26795.11685748307,31569524.704187598,26736.4269520148,26370.5193278131,26462.3467421067,26746.2552372101,26828.67644692353,26182.834574025608,
907,907,907,2023-06-07 19:00:00,26472.95000000,26531.05000000,26442.37000000,26482.42,1028.3047,26548.581153722218,26598.63935667885,26558.589268634187,26635.67498283525,26792.005445965828,27231996.953373995,26718.2667205168,26389.8737284511,26455.9304654457,26738.5279332106,26811.297144527685,26165.455271629762,
908,908,908,2023-06-07 20:00:00,26482.43000000,26493.30000000,26317.40000000,26359.93,1711.09205,26514.28094395454,26575.905132233245,26550.798709079907,26630.214686145446,26787.706187797015,45104266.6615565,26671.8454738307,26411.4746241413,26450.8759075504,26729.0315969385,26796.055652303825,26150.2137794059,
909,909,909,2023-06-07 21:00:00,26359.94000000,26457.23000000,26125.01000000,26156.0,2031.37972,26449.138954144622,26535.91416725865,26535.316406763046,26620.82429632078,26781.420554087596,53132767.956319995,26623.956856475,26433.960129178,26444.1655824095,26718.9254696232,26783.06247292097,26137.220600023047,
910,910,910,2023-06-07 22:00:00,26154.52000000,26373.33000000,26132.40000000,26275.9,1989.36987,26417.64096248196,26511.150913234014,26525.143214340966,26613.99411223522,26776.390498823042,52272483.767133005,26588.0663292083,26442.8754749195,26440.5515477084,26709.2217021211,26772.372164606502,26126.53029170858,
911,911,911,2023-06-07 23:00:00,26275.90000000,26364.95000000,26257.35000000,26339.34,1020.03527,26403.404423848875,26494.78796911649,26517.856813778577,26608.555416943433,26772.041737640724,26867055.7885218,26564.718824393,26451.4464640065,26436.6963873607,26703.4367040414,26763.986254649655,26118.144381751732,
912,912,912,2023-06-08 00:00:00,26339.34000000,26440.49000000,26305.11000000,26390.01,1503.99009,26400.96907405817,26484.80911491492,26512.84321323824,26604.22778492475,26768.24042681843,39690313.515000895,26537.9440945316,26461.1135935468,26434.3551454075,26696.6480912245,26757.857141858593,26112.01526896067,
913,913,913,2023-06-08 01:00:00,26390.01000000,26470.00000000,26383.90000000,26443.6,1022.65527,26408.720151502137,26480.884437303976,26510.12779311125,26601.04703670842,26765.01017381526,27042686.897772,26525.8876929136,26470.8828554117,26430.706725214,26691.6397454157,26753.892913423977,26108.051040526054,
914,914,914,2023-06-08 02:00:00,26443.60000000,26446.00000000,26363.48000000,26386.51,1033.29331,26404.681942138108,26471.89639565598,26505.280036518652,26596.798778555778,26761.244002931526,27265004.2572481,26514.9351844112,26481.2098982755,26429.2229713333,26687.1675594415,26751.96291014904,26106.121037251116,
915,915,915,2023-06-08 03:00:00,26386.50000000,26386.51000000,26210.00000000,26344.17,1658.6812,26393.679770840266,26459.731977022075,26498.961995870864,26591.796228485367,26757.09401285261,43696579.508604,26501.2144357076,26489.2721484241,26427.6131431428,26682.031761548,26751.90381318647,26106.061940288546,
916,916,916,2023-06-08 04:00:00,26344.16000000,26428.06000000,26326.19000000,26400.97,718.48832,26395.005267051125,26454.135598258068,26495.11917250338,26588.017491287635,26753.550490336664,18968788.581670403,26488.7246894602,26497.9828310093,26426.2238835426,26678.8697054748,26753.52600547502,26107.6841325771,
917,917,917,2023-06-08 05:00:00,26400.96000000,26435.22000000,26350.00000000,26377.51,839.63098,26391.824309405463,26446.837922233488,26490.507048091484,26583.849026113625,26749.808793915407,22147374.5712598,26478.6839779321,26501.6845083542,26424.0559812591,26675.647354592,26756.619982203156,26110.778109305233,
918,918,918,2023-06-08 06:00:00,26377.51000000,26495.01000000,26290.19000000,26427.34,1115.90348,26398.281707695376,26444.98097725887,26488.029908950644,26580.749837477713,26746.600149199832,29490360.673143197,26476.7963855237,26504.7386993996,26422.7083084944,26672.3526349306,26760.962637931163,26115.12076503324,
919,919,919,2023-06-08 07:00:00,26427.34000000,26523.93000000,26416.92000000,26444.69,1051.35051,26406.719579023487,26444.953265138978,26486.33030467807,26578.055583270234,26743.596068113267,27802638.3182919,26464.9242696764,26509.5950707441,26421.7330286874,26669.4838280891,26766.323327936094,26120.48145503817,
920,920,920,2023-06-08 08:00:00,26444.68000000,26463.99000000,26403.87000000,26441.54,620.38652,26413.05056465558,26444.6281922686,26484.573822141676,26575.352304393593,26740.590535097217,16403974.9840408,26429.1546496415,26515.8716320362,26420.703754728,26667.1272405823,26772.469669400587,26126.627796502664,
921,921,921,2023-06-08 09:00:00,26441.55000000,26444.18000000,26370.00000000,26385.06,750.87232,26407.961371081838,26438.955031100162,26480.67131931259,26571.58413995015,26737.05291783257,19811811.2155392,26406.5356205915,26526.2231682118,26419.8815403288,26663.2137106035,26779.173096756662,26133.33122385874,
922,922,922,2023-06-08 10:00:00,26385.05000000,26496.10000000,26368.04000000,26484.77,799.15752,26421.926576339683,26443.318361471574,26480.83205188857,26569.86504806995,26734.542640043193,21165503.1109704,26382.7395944804,26533.5620238775,26417.2542752908,26657.312951829,26786.214202001225,26140.372329103302,
923,923,923,2023-06-08 11:00:00,26484.77000000,26504.94000000,26408.92000000,26432.0,1034.12004,26423.758107914284,26442.240422283805,26478.917069461568,26567.13504711807,26731.5322655154,27333860.89728,26373.1760688048,26537.5885847081,26414.2070678641,26654.2598078702,26793.38786954824,26147.54599665032,
924,924,924,2023-06-08 12:00:00,26432.01000000,26575.95000000,26370.00000000,26462.9,2417.66604,26430.87481556623,26444.20800111392,26478.28894909053,26565.070986779097,26728.859307649578,63978454.64991601,26385.2907404054,26541.4845865041,26413.2186275038,26644.7631164966,26800.508159031546,26154.666286133623,
925,925,925,2023-06-08 13:00:00,26462.90000000,26479.00000000,26300.00000000,26400.93,2457.93413,26425.430303645095,26440.08628672212,26475.25526481247,26561.820670209214,26725.59632946401,64891746.910740905,26392.8710661607,26551.102784388,26410.1991987526,26635.5958736747,26807.412809250494,26161.57093635257,
926,926,926,2023-06-08 14:00:00,26400.92000000,26686.87000000,26351.32000000,26648.55,2988.17396,26465.99752116417,26459.939973700966,26482.05113678061,26563.53808268032,26724.82969932009,79630503.181758,26410.1274062165,26596.2650554598,26411.4355809026,26631.5976003454,26813.96714904449,26168.125276146566,
927,927,927,2023-06-08 15:00:00,26648.54000000,26810.00000000,26579.97000000,26721.68,2794.1661,26512.485244588865,26484.867595253254,26491.44834710294,26566.66960579556,26724.798359028347,74664812.391048,26436.1395504442,26628.507424449,26411.9925995795,26630.3561776946,26820.06712622487,26174.225253326946,
928,928,928,2023-06-08 16:00:00,26721.69000000,26732.24000000,26414.02000000,26498.4,2839.83235,26509.92429102725,26486.156395705326,26491.720960942042,26565.317732413467,26722.54563903802,75251013.54324001,26440.1280102517,26654.9987383246,26410.5077971598,26626.6824038984,26825.64112316773,26179.799250269807,
929,929,929,2023-06-08 17:00:00,26498.39000000,26515.12000000,26435.01000000,26485.0,976.46959,26505.39260174957,26486.046262781012,26491.457393846274,26563.727282266664,26720.18200083864,25861797.09115,26445.8456974194,26667.6394583493,26407.3381499635,26623.6691697527,26830.65023258257,26184.808359684648,
930,930,930,2023-06-08 18:00:00,26485.00000000,26571.99000000,26442.00000000,26550.0,1050.51441,26513.5030377951,26492.137094897105,26493.75318232289,26563.455454895047,26718.488647596463,27891157.5855,26468.601271923,26676.4551822966,26403.9715542151,26621.7827641099,26835.08672760163,26189.244854703706,
931,931,931,2023-06-08 19:00:00,26550.00000000,26564.38000000,26515.99000000,26539.9,591.34861,26518.302485468717,26496.685943002143,26495.562861447484,26562.98901024366,26716.711646127842,15694332.974539,26483.1316220252,26676.3031201723,26402.2133015487,26618.9584184931,26838.970576104985,26193.12870320706,
932,932,932,2023-06-08 20:00:00,26539.86000000,26649.97000000,26521.07000000,26637.3,958.11632,26539.938397201677,26510.07775795432,26501.121180606406,26564.460514991308,26715.92148049473,25521631.850736,26493.2054088585,26675.367237901,26400.8285546902,26617.2384211699,26842.344010203014,26196.50213730509,
933,933,933,2023-06-08 21:00:00,26637.31000000,26644.51000000,26552.00000000,26573.42,663.12157,26546.025961346822,26516.110352434862,26503.95642842576,26564.63793053603,26714.50355531568,17621407.9906694,26500.5480119259,26649.6509013711,26399.8815391078,26614.4028875041,26845.26434979895,26199.422476901025,
934,934,934,2023-06-08 22:00:00,26573.42000000,26601.77000000,26525.89000000,26544.38,545.50744,26545.726695647398,26518.802699822016,26505.54166652671,26564.236783396704,26712.810783621,14480156.7801872,26503.4919159243,26633.2105004049,26398.543067837,26608.0585636362,26847.795469951598,26201.953597053674,
935,935,935,2023-06-08 23:00:00,26544.39000000,26553.53000000,26488.01000000,26498.61,644.13075,26537.160023711505,26516.87958555325,26505.26983646684,26562.937243131422,26710.679432540193,17068569.533257503,26507.7706580949,26623.4419802614,26397.5587560459,26606.0603262371,26849.998468600203,26204.15659570228,
936,936,936,2023-06-09 00:00:00,26498.62000000,26509.72000000,26430.00000000,26456.95,935.16043,26522.576383036685,26511.172005976754,26503.374940919122,26560.838485841694,26708.154761569644,24741492.738488503,26516.1252205789,26611.5850442149,26395.8075425404,26603.9248527953,26851.92220882361,26206.080335925686,
937,937,937,2023-06-09 01:00:00,26456.95000000,26596.58000000,26439.98000000,26504.21,1113.87611,26519.237040666376,26510.508957788494,26503.40768833406,26559.71712968641,26706.1254604595,29522406.333423097,26518.6802828989,26585.2721442696,26394.1594771695,26601.2619764388,26853.594458450338,26207.752585552415,
938,938,938,2023-06-09 02:00:00,26504.21000000,26537.18000000,26269.91000000,26457.51,2532.48238,26508.013942363395,26505.461437999114,26501.60777898763,26557.693226128264,26703.651674783287,67003177.89367379,26517.420540704,26562.4904114291,26381.6579470298,26599.0154778315,26855.01431880856,26209.172445910637,
939,939,939,2023-06-09 03:00:00,26457.50000000,26501.75000000,26439.11000000,26483.7,741.0086,26503.59322557005,26503.388920094436,26500.90551314498,26556.228013729684,26701.463100904846,19624649.459820002,26520.0703540583,26546.687237629,26376.2504733205,26597.5010183315,26856.146524360967,26210.304651463044,
940,940,940,2023-06-09 04:00:00,26483.69000000,26507.11000000,26424.35000000,26491.38,877.26907,26501.372639102767,26502.245213418773,26500.531963609883,26554.943894645927,26699.37272179137,23240068.2956166,26521.9792670358,26534.2337170739,26371.6833728939,26595.9829120906,26856.91801864425,26211.076145746327,
941,941,941,2023-06-09 05:00:00,26491.38000000,26533.30000000,26475.51000000,26504.54,683.74932,26501.94852290226,26502.463764521748,26500.689141507537,26553.945797722245,26697.434087743695,18122461.2019128,26523.316818785,26520.4960679744,26368.8721360508,26594.8802914409,26857.21699289508,26211.375119997156,
942,942,942,2023-06-09 06:00:00,26504.54000000,26576.55000000,26475.24000000,26492.93,1051.33756,26500.308791465482,26501.555786948247,26500.38486144842,26552.737564103983,26695.399221198983,27853012.3834508,26525.8212989374,26514.0830251989,26366.1316939583,26592.8680396551,26856.894343278098,26211.052470380175,
943,943,943,2023-06-09 07:00:00,26492.92000000,26500.00000000,26440.38000000,26493.43,1003.56886,26499.058102108123,26500.781902476985,26500.112121783775,26551.563156894004,26693.389577206955,26587981.3425898,26525.8316643328,26509.0679773927,26362.0212612967,26589.92563473,26855.76729495273,26209.925422054806,
944,944,944,2023-06-09 08:00:00,26493.44000000,26650.00000000,26491.66000000,26642.37,1657.03118,26525.114810815736,26514.266483193464,26505.69086210598,26553.361312203033,26692.88191972231,44147237.7990966,26535.6594636884,26506.8915801094,26361.7271914336,26586.3444478826,26853.624787743887,26207.782914845964,
945,945,945,2023-06-09 09:00:00,26642.38000000,26685.43000000,26591.00000000,26639.03,1272.2901,26545.82666339469,26526.148722889324,26510.919847905745,26555.05772186238,26692.34607972507,33892574.142602995,26546.4930413031,26502.7089076574,26359.6003771315,26583.9821788824,26850.234141755274,26204.39226885735,
946,946,946,2023-06-09 10:00:00,26639.03000000,26675.82000000,26602.51000000,26635.4,988.92677,26562.112724595656,26536.553606423673,26515.80142249768,26556.648658063124,26691.779452066115,26340460.089658003,26563.0570924828,26499.8475000873,26358.6175300142,26582.6330476268,26845.348531339518,26199.506658441594,
947,947,947,2023-06-09 11:00:00,26635.39000000,26644.96000000,26560.00000000,26610.19,968.93409,26570.854047396446,26543.566596288085,26519.502935340908,26557.708882655934,26690.967616722177,25783520.232377097,26554.6276523971,26501.7661778108,26357.1105328569,26581.0356612246,26838.71488575563,26192.873012857708,
948,948,948,2023-06-09 12:00:00,26610.18000000,26699.99000000,26610.18000000,26673.76,1186.0818,26589.564220597087,26555.96596807017,26525.55223199421,26560.00692458354,26690.79639665529,31637261.273567997,26540.6473813526,26499.6308290649,26357.135886389,26580.5545388937,26830.081981875224,26184.2401089773,
949,949,949,2023-06-09 13:00:00,26673.75000000,26783.33000000,26627.21000000,26634.65,2351.81394,26597.76163503398,26563.459685396818,26529.830575837575,26561.485005284856,26690.237726041803,62639741.157021,26555.6105742666,26487.1160952099,26357.5581251651,26580.3074459228,26819.208662850524,26173.3667899526,
950,950,950,2023-06-09 14:00:00,26634.64000000,26712.52000000,26536.96000000,26594.64,1793.16256,26597.1940650278,26566.429239168552,26532.372121883163,26562.14153983367,26689.286504887157,47688512.7446784,26561.4953064462,26480.532821414,26357.2950269085,26579.5987929023,26805.872264362657,26160.030391464734,
951,951,951,2023-06-09 15:00:00,26594.63000000,26633.76000000,26452.86000000,26477.37,1874.5623,26575.407871386382,26557.947406866784,26530.215175926962,26560.462895480527,26687.177882947984,49633479.605151,26555.5353636013,26470.5228410848,26356.0810131385,26578.1899298842,26789.877415851246,26144.035542953323,
952,952,952,2023-06-09 16:00:00,26477.36000000,26529.54000000,26442.98000000,26482.84,1257.10608,26558.57734931613,26550.79432049852,26528.35732589061,26558.92580844131,26685.144670182333,33291739.1796672,26552.2627608411,26472.9008846561,26354.5483222335,26576.7241085131,26771.06537687146,26125.223503973535,
953,953,953,2023-06-09 17:00:00,26482.83000000,26515.00000000,26417.92000000,26496.06,1105.22958,26547.210558531377,26545.58152807009,26527.09076409098,26557.68094094742,26683.263230678036,29284229.2654548,26546.5751062844,26483.4367717099,26352.7495324935,26575.4693405486,26749.323954810578,26103.482081912654,
954,954,954,2023-06-09 18:00:00,26496.05000000,26516.71000000,26412.44000000,26450.0,917.15989,26529.53591152567,26536.47852539675,26524.067596871726,26555.548645087074,26680.94220350711,24258879.0905,26542.4035525596,26490.2383953432,26349.9230078824,26574.3877681635,26724.597838219917,26078.755965321994,
955,955,955,2023-06-09 19:00:00,26450.00000000,26490.00000000,26383.05000000,26407.15,1165.90636,26507.28392761191,26524.16152297801,26519.482593072837,26552.61005805565,26678.217902974706,30788264.134474,26536.3252081557,26488.1674128832,26365.9287093525,26572.6816431014,26696.8989014631,26051.057028565177,
956,956,956,2023-06-09 20:00:00,26407.15000000,26470.00000000,26397.11000000,26451.16,869.25481,26497.079577137014,26517.208996980105,26516.80327569743,26550.601146014942,26675.958620358044,22992798.0600796,26534.4373728849,26487.9525428783,26407.9389725082,26570.2705550652,26666.315741625036,26020.473868727113,
957,957,957,2023-06-09 21:00:00,26451.16000000,26499.50000000,26445.75000000,26479.52,534.364,26493.886926748466,26513.619568696286,26515.341186454396,26549.1935985691,26674.004007220155,14149702.225280002,26536.0992370664,26487.9708265318,26421.4467041232,26568.8249429252,26633.02145873908,25987.179585841157,
958,958,958,2023-06-09 22:00:00,26479.51000000,26500.00000000,26458.07000000,26492.69,472.82674,26493.66930370329,26511.6262764395,26514.452904632657,26548.07471542912,26672.199887745326,12526452.246530598,26536.6918537349,26491.4578769525,26437.1214502213,26566.7228462268,26597.278545983787,25951.436673085864,
959,959,959,2023-06-09 23:00:00,26492.69000000,26498.17000000,26449.78000000,26477.81,581.60717,26490.785793939056,26508.405678683357,26513.0159279804,26546.683334925576,26670.265660006567,15399684.1418977,26543.8121030683,26502.3174172639,26455.8067981275,26565.4871593836,26559.439765707943,25913.59789281002,
960,960,960,2023-06-10 00:00:00,26477.80000000,26487.26000000,26450.00000000,26459.99,665.29959,26485.186558677407,26503.794661665896,26510.936479824308,26544.96663522408,26668.173364882125,17603820.4984041,26543.3299535997,26509.2745588846,26463.7718495,26560.2777391101,26519.944075131923,25874.102202234,
961,961,961,2023-06-10 01:00:00,26459.99000000,26533.87000000,26311.31000000,26396.93,1547.82949,26469.13991164515,26493.61707484057,26506.465637478257,26542.03521670479,26665.474425928074,40857946.6994657,26535.7707520332,26509.2655594158,26469.8032199676,26556.6191583268,26479.307027831357,25833.465154933434,
962,962,962,2023-06-10 02:00:00,26396.94000000,26437.08000000,26280.00000000,26326.92,1554.34919,26443.281745891483,26477.741162950995,26499.424632086953,26537.775509443305,26662.105725172572,40921226.7771948,26523.5511877616,26507.5671230843,26475.8958228275,26554.4470400078,26438.105578069,25792.263705171077,
963,963,963,2023-06-10 03:00:00,26326.93000000,26365.74000000,26266.00000000,26323.07,1254.18152,26421.4250648203,26463.01057600328,26492.508764161976,26533.523915196904,26658.732235369862,33013907.943666402,26514.7888546293,26504.8685468274,26481.7673335301,26551.3256896601,26396.957792623474,25751.11591972555,
964,964,964,2023-06-10 04:00:00,26323.07000000,26349.17000000,25715.46000000,25765.28,9775.41263,26302.125962125698,26396.56004495535,26463.9899890968,26518.311164400922,26649.842163376135,251866243.5274864,26298.612369866,26403.6905850395,26453.9808747738,26528.1035344636,26356.498550112876,25710.656677214953,
965,965,965,2023-06-10 05:00:00,25765.29000000,25808.12000000,25456.41000000,25518.06,7756.38422,26159.56851446648,26312.89337400722,26426.894695406732,26498.504210650408,26638.58064931269,197927877.9090132,26132.5698596584,26315.0068423248,26424.7605651713,26504.8254272335,26317.352798472984,25671.51092557506,buy
966,966,966,2023-06-10 06:00:00,25518.06000000,25638.93000000,25457.46000000,25538.81,5172.6708,26046.703330018026,26239.171147911296,26392.06784460647,26479.500364894953,26627.637657777243,132103856.753748,26047.723351756,26264.5512405495,26408.0677569468,26489.9103856941,26280.108275239974,25634.26640234205,buy
967,967,967,2023-06-10 07:00:00,25538.81000000,25743.80000000,25493.27000000,25651.09,5389.58832,25974.77363365111,26183.163419538792,26363.009889916022,26463.09619925347,26617.920765660056,138248815.0592688,25991.3081307914,26224.7014548983,26391.42235982,26476.1946224939,26245.289723317444,25599.44785041952,
968,968,968,2023-06-10 08:00:00,25651.08000000,25750.25000000,25561.25000000,25669.07,3349.48241,25919.191154805456,26134.202141487476,26335.79656089971,26447.372908179143,26608.479464509208,85978098.4460587,25958.1096965124,26200.8702527326,26382.1350789316,26465.8305389679,26213.33653841053,25567.494665512608,
969,969,969,2023-06-10 09:00:00,25669.06000000,25682.78000000,25614.85000000,25651.88,1441.75021,25870.589126659004,26088.266699441047,26308.97630360953,26431.620573363714,26598.961061877275,36983603.3768948,25932.7245301431,26188.9592716992,26379.9477764173,26460.9915351474,26184.585477793,25538.743604895077,
970,970,970,2023-06-10 10:00:00,25651.89000000,25701.68000000,25598.49000000,25698.31,1177.12476,25839.265649084635,26051.127966160948,26285.02860542876,26417.099571910967,26589.999359769045,30250116.9911556,25893.9223259384,26180.6654300795,26379.4942748589,26456.5425723244,26159.259587558026,25513.417714660103,
971,971,971,2023-06-10 11:00:00,25698.30000000,25739.29000000,25659.07000000,25731.4,1197.11154,25819.653712887426,26020.677683669426,26263.317679725675,26403.521362566196,26581.456082557415,30803355.880356003,25864.3446319987,26172.8959881465,26381.3514843625,26452.9832222012,26137.463931950962,25491.62205905304,
972,972,972,2023-06-10 12:00:00,25731.41000000,25731.41000000,25608.58000000,25616.18,1533.2788,25782.65849236244,25982.15409474853,26237.939731501137,26387.930444495578,26571.85134541754,39276745.730984,25832.9463319011,26160.6026662234,26379.6260346985,26446.5155953467,26119.188108072896,25473.346235174973,
973,973,973,2023-06-10 13:00:00,25616.19000000,25679.06000000,25572.94000000,25657.49,1219.23391,25759.90058466018,25951.23370477248,26215.176996932467,26373.466277277843,26562.75322257757,31282481.8534859,25811.7691211735,26150.6570009209,26377.8700963806,26439.0838271901,26104.31497348268,25458.473100584757,
974,974,974,2023-06-10 14:00:00,25657.50000000,25706.57000000,25627.00000000,25668.34,1412.86466,25743.253205631056,25924.291447175103,26193.73240881747,26359.503380698083,26553.853588522074,36265890.4668644,25792.1939047689,26134.4983952753,26375.7854060519,26433.2722617301,26092.63456079822,25446.792687900295,
975,975,975,2023-06-10 15:00:00,25668.35000000,25679.93000000,25600.00000000,25628.8,1103.39326,25722.44353187995,25896.149404586995,26171.578196706978,26345.034006822876,26544.649075203448,28278645.181888,25776.2586043376,26120.6428970045,26377.9113308466,26428.6705572334,26083.861839594578,25438.019966696655,
976,976,976,2023-06-10 16:00:00,25628.81000000,25649.50000000,25582.01000000,25588.67,1188.53634,25698.121071538142,25866.86565176919,26148.719051738077,26330.056501737272,26535.136845599434,30413064.1872678,25756.7752000422,26094.8691630988,26394.8009604084,26423.8396880281,26077.656826037837,25431.814953139914,
977,977,977,2023-06-10 17:00:00,25588.67000000,26154.00000000,25400.00000000,26022.34,7288.3803,25757.069967622116,25881.672732553074,26143.763010493447,26323.963105663264,26530.034389424316,189660710.215902,25780.7242045653,26069.6002062068,26395.4106210735,26413.7761483111,26073.645528063775,25427.80365516585,
978,978,978,2023-06-10 18:00:00,26022.34000000,26043.49000000,25358.00000000,25547.28,4939.79125,25718.926337145364,25849.825805643257,26120.37151988586,26308.583242184784,26520.25573878328,126198230.2053,25755.2901983739,26028.46678925,26386.2921815353,26401.0063830698,26071.44032603213,25425.598453134207,
979,979,979,2023-06-10 19:00:00,25547.28000000,25750.95000000,25540.56000000,25750.0,1558.2151,25724.576094028023,25840.318586058187,26105.847146557,26297.522187884093,26512.59150257648,40124038.824999996,25749.4494826377,26018.9987027169,26385.9684032659,26396.5041665976,26070.658594374545,25424.81672147662,
980,980,980,2023-06-10 20:00:00,25750.01000000,25873.54000000,25679.59000000,25751.25,1741.52798,25729.425895113836,25831.835863576456,26091.941376103787,26286.704916836883,26505.015965237413,44846522.394975,25742.6964985971,26008.0576789822,26381.0445220775,26386.6453476848,26070.938635496037,25425.096762598114,
981,981,981,2023-06-10 21:00:00,25751.25000000,25829.72000000,25687.26000000,25761.28,928.70332,25735.217550547684,25825.116257521557,26078.974263315406,26276.300463038133,26497.615607374355,23924586.263449598,25735.3407028115,26002.2701183851,26365.8234637329,26381.3186936118,26071.952292790113,25426.11041989219,
982,982,982,2023-06-10 22:00:00,25761.29000000,25932.02000000,25745.78000000,25875.16,1084.6685,25760.66163226629,25829.88232823379,26070.98154710696,26268.35708753243,26491.422019241276,28065970.98446,25721.2853308706,25994.3363810423,26358.378449752,26377.1088002838,26073.413910305004,25427.57203740708,
983,983,983,2023-06-10 23:00:00,25875.17000000,25892.38000000,25830.00000000,25841.21,664.82298,25775.30679003605,25830.96115411629,26061.970898200805,26259.89872936347,26484.952247905545,17179830.2390058,25707.2009960422,25989.1720331799,26333.3462684444,26373.6602334633,26075.08559307967,25429.24372018175,
984,984,984,2023-06-11 00:00:00,25841.22000000,25850.00000000,25730.86000000,25750.28,1006.26589,25770.756464574948,25823.277234676643,26049.747725722344,26249.807269376077,26477.642076284596,25911628.4219492,25695.2352635965,25983.4250675343,26313.6107007647,26369.2957523046,26076.778979135397,25430.937106237474,
985,985,985,2023-06-11 01:00:00,25750.27000000,25864.32000000,25718.97000000,25824.99,1035.45895,25780.6171073795,25823.44035518363,26040.933697262644,26241.395046220114,26471.148025774302,26740717.0291605,25684.6897880267,25978.2007306698,26303.1312507353,26365.9389044703,26078.35394844376,25432.512075545837,
986,986,986,2023-06-11 02:00:00,25824.99000000,25827.93000000,25747.28000000,25766.72,1166.38053,25778.090360583225,25818.03841659471,26030.18021893862,26231.99554035437,26464.138791686997,30053800.529961597,25715.1315849057,25970.9032223339,26291.6310455989,26360.5896310569,26079.714854282443,25433.87298138452,
987,987,987,2023-06-11 03:00:00,25766.71000000,25770.00000000,25695.00000000,25727.51,1010.00082,25768.893931386272,25809.41666263331,26018.31079858809,26222.005727674088,26456.809151968722,25984806.196558196,25737.4441340311,25962.0670377584,26269.8459339535,26352.8963422975,26080.804959049932,25434.96308615201,
988,988,988,2023-06-11 04:00:00,25727.51000000,25759.99000000,25634.70000000,25727.74,1218.85905,25761.411398406948,25801.63793285871,26006.915865310126,26212.218287522126,26449.554732546152,31358488.735047,25749.6157403075,25945.6343691256,26251.6577090914,26347.7462786148,26081.599785220988,25435.757912323064,
989,989,989,2023-06-11 05:00:00,25727.74000000,25834.59000000,25727.74000000,25819.1,913.31373,25771.900235060228,25803.300986872167,25999.55053725875,26204.43376697713,26443.281551127784,23580938.526242997,25759.1836562565,25940.1579243911,26237.6637095686,26344.3425838793,26082.100054885792,25436.25818198787,
990,990,990,2023-06-11 06:00:00,25819.10000000,25823.91000000,25767.34000000,25786.49,595.08665,25774.55291959473,25801.69994050339,25991.195222072132,26196.157652779562,26436.74631181308,15345195.9493585,25764.2142485351,25934.0162256339,26225.8940771995,26341.2453560225,26082.32479825393,25436.482925356006,
991,991,991,2023-06-11 07:00:00,25786.49000000,25796.88000000,25740.02000000,25741.33,941.71498,25768.51238875932,25795.950422360213,25981.396585912444,26187.15116460571,26429.82674652141,24240996.0661234,25765.8744278933,25927.9283110098,26211.5794885945,26338.5071932841,26082.305079486538,25436.463206588614,
992,992,992,2023-06-11 08:00:00,25741.32000000,25768.54000000,25695.08000000,25740.2,643.87081,25763.36468171217,25790.640858325907,25971.93789626882,26178.300646494707,26422.96478884458,16573363.423562001,25766.6196965161,25920.2805187617,26204.7974513448,26335.8905250826,26082.07863800073,25436.236765102807,
993,993,993,2023-06-11 09:00:00,25740.21000000,25772.97000000,25701.42000000,25706.26,797.94329,25752.982012309956,25782.604586104393,25961.51915523867,26168.95330696016,26415.833397910803,20512137.6779954,25772.2422419093,25912.2825217351,26198.5130400522,26332.0758817257,26081.68559566699,25435.843722769067,
994,994,994,2023-06-11 10:00:00,25706.25000000,25795.27000000,25695.00000000,25774.08,1170.50916,25756.818010071784,25781.792720761117,25954.168600131274,26161.13403355501,26409.44779196144,30168796.730572805,25776.6254442915,25897.5002704971,26191.2441524896,26328.8790709735,26081.165252018927,25435.323379121004,
